index;periode;session_start_time;session_end_time;consumption_kw;charging_start_time;charging_end_time;session_duration;charging_duration;max_power_kW
1586;2023;2023-03-07 07:45:00;2023-03-07 13:45:00;17,401;2023-03-07 07:45:00;2023-03-07 10:52:00;360;188;7,2
1587;2023;2023-03-06 17:39:00;2023-03-07 08:16:00;21,88;2023-03-06 17:39:00;2023-03-07 00:59:00;877;440;3,5
1588;2023;2023-03-06 08:09:00;2023-03-06 17:23:00;24,716;2023-03-06 08:09:00;2023-03-06 12:29:00;555;260;6,8
1589;2023;2023-03-06 14:22:00;2023-03-06 17:19:00;6,921;2023-03-06 14:22:00;2023-03-06 17:18:00;178;177;2,5
1590;2023;2023-03-06 06:13:00;2023-03-06 15:19:00;32,898;2023-03-06 06:13:00;2023-03-06 11:34:00;547;322;7,1
1591;2023;2023-03-06 12:09:00;2023-03-06 13:40:00;10,092;2023-03-06 12:09:00;2023-03-06 13:40:00;91;91;7,1
1592;2023;2023-03-06 07:23:00;2023-03-06 12:02:00;3,51;2023-03-06 07:23:00;2023-03-06 09:43:00;279;141;1,6
1593;2023;2023-03-05 12:38:00;2023-03-06 09:04:00;18,907;2023-03-05 12:38:00;2023-03-05 15:41:00;1226;183;7,2
1594;2023;2023-03-04 18:28:00;2023-03-05 12:37:00;20,876;2023-03-04 18:28:00;2023-03-04 21:20:00;1090;173;7,8
1595;2023;2023-03-04 20:44:00;2023-03-05 10:48:00;15,293;2023-03-04 20:44:00;2023-03-05 01:58:00;845;315;3,6
1596;2023;2023-03-03 11:28:00;2023-03-03 20:03:00;8,269;2023-03-03 11:28:00;2023-03-03 14:15:00;516;168;3,4
1597;2023;2023-03-03 09:34:00;2023-03-03 18:14:00;23,404;2023-03-03 09:34:00;2023-03-03 14:06:00;521;273;6,6
1598;2023;2023-03-03 08:21:00;2023-03-03 17:15:00;17,723;2023-03-03 08:21:00;2023-03-03 11:07:00;534;166;7,5
1599;2023;2023-03-02 18:00:00;2023-03-03 08:53:00;9,802;2023-03-02 18:00:00;2023-03-02 21:49:00;893;230;3,4
1600;2023;2023-03-02 11:27:00;2023-03-02 19:33:00;8,376;2023-03-02 11:27:00;2023-03-02 14:17:00;487;171;3,3
1601;2023;2023-03-01 06:26:00;2023-03-02 17:18:00;47,221;2023-03-01 06:26:00;2023-03-01 13:33:00;2092;428;6,9
1602;2023;2023-03-02 09:07:00;2023-03-02 17:07:00;28,772;2023-03-02 09:07:00;2023-03-02 13:28:00;480;262;7,3
1603;2023;2023-03-02 08:34:00;2023-03-02 11:39:00;2,873;2023-03-02 08:34:00;2023-03-02 10:29:00;185;116;1,6
1604;2023;2023-03-01 13:47:00;2023-03-01 18:00:00;27,539;2023-03-01 13:47:00;2023-03-01 18:00:00;253;253;6,6
1605;2023;2023-02-22 06:33:00;2023-03-01 13:39:00;24,398;2023-02-22 06:33:00;2023-02-22 09:50:00;10506;197;7,8
1606;2023;2023-02-28 11:20:00;2023-02-28 19:09:00;5,599;2023-02-28 11:20:00;2023-02-28 13:21:00;469;121;3,5
1607;2023;2023-02-28 08:13:00;2023-02-28 17:25:00;33,832;2023-02-28 08:13:00;2023-02-28 13:18:00;552;305;7,3
1608;2023;2023-02-28 09:11:00;2023-02-28 17:16:00;52,154;2023-02-28 09:12:00;2023-02-28 16:24:00;485;433;7,5
1609;2023;2023-02-28 09:10:00;2023-02-28 13:24:00;30,421;2023-02-28 09:10:00;2023-02-28 13:24:00;254;254;7,3
1610;2023;2023-02-27 08:00:00;2023-02-27 16:15:00;33,031;2023-02-27 08:00:00;2023-02-27 13:39:00;496;340;6,6
1611;2023;2023-02-26 07:06:00;2023-02-26 16:34:00;60,512;2023-02-26 07:06:00;2023-02-26 15:55:00;569;529;6,9
1612;2023;2023-02-24 07:46:00;2023-02-24 18:50:00;35,055;2023-02-24 07:46:00;2023-02-24 18:49:00;665;664;7,3
1613;2023;2023-02-24 15:20:00;2023-02-24 17:32:00;11,463;2023-02-24 15:20:00;2023-02-24 17:32:00;132;132;6,5
1614;2023;2023-02-23 06:51:00;2023-02-23 17:53:00;40,641;2023-02-23 06:51:00;2023-02-23 13:01:00;663;371;6,9
1615;2023;2023-02-23 08:47:00;2023-02-23 17:49:00;21,121;2023-02-23 08:47:00;2023-02-23 12:03:00;543;197;7
1616;2023;2023-02-23 10:12:00;2023-02-23 17:49:00;19,471;2023-02-23 10:12:00;2023-02-23 14:11:00;457;240;6,7
1617;2023;2023-02-23 08:31:00;2023-02-23 17:20:00;9,812;2023-02-23 08:31:00;2023-02-23 10:12:00;529;101;7,1
1618;2023;2023-02-23 09:43:00;2023-02-23 17:09:00;31,378;2023-02-23 09:43:00;2023-02-23 15:21:00;446;339;6,6
1619;2023;2023-02-22 14:30:00;2023-02-22 18:14:00;27,594;2023-02-22 14:30:00;2023-02-22 18:14:00;224;224;7,7
1620;2023;2023-02-21 09:43:00;2023-02-21 19:43:00;38,635;2023-02-21 09:43:00;2023-02-21 15:26:00;601;343;7,3
1621;2023;2023-02-21 09:05:00;2023-02-21 18:41:00;7,823;2023-02-21 09:05:00;2023-02-21 17:48:00;576;524;3,5
1622;2023;2023-02-21 08:37:00;2023-02-21 17:56:00;25,341;2023-02-21 08:37:00;2023-02-21 12:29:00;560;233;7,5
1623;2023;2023-02-20 18:39:00;2023-02-21 07:02:00;43,174;2023-02-20 18:39:00;2023-02-21 06:57:00;743;738;7,7
1624;2023;2023-02-20 09:16:00;2023-02-20 17:15:00;4,605;2023-02-20 09:16:00;2023-02-20 13:54:00;480;279;3,4
1625;2023;2023-02-20 10:01:00;2023-02-20 16:55:00;40,076;2023-02-20 10:01:00;2023-02-20 15:37:00;415;336;7,7
1626;2023;2023-02-20 11:58:00;2023-02-20 16:35:00;26,623;2023-02-20 11:58:00;2023-02-20 16:35:00;278;278;6,8
1627;2023;2023-02-17 19:04:00;2023-02-18 09:20:00;16,656;2023-02-17 19:04:00;2023-02-18 00:35:00;856;332;3,5
1628;2023;2023-02-17 12:48:00;2023-02-17 20:52:00;53,374;2023-02-17 12:48:00;2023-02-17 20:45:00;485;477;6,9
1629;2023;2023-02-17 09:02:00;2023-02-17 19:44:00;23,473;2023-02-17 09:02:00;2023-02-17 12:42:00;643;221;7,3
1630;2023;2023-02-17 07:38:00;2023-02-17 19:06:00;16,788;2023-02-17 07:38:00;2023-02-17 19:06:00;689;689;7,3
1631;2023;2023-02-17 08:55:00;2023-02-17 18:39:00;19,973;2023-02-17 08:55:00;2023-02-17 14:44:00;585;350;7,2
1632;2023;2023-02-17 08:17:00;2023-02-17 17:38:00;19,306;2023-02-17 08:17:00;2023-02-17 11:18:00;561;182;7,4
1633;2023;2023-02-17 10:15:00;2023-02-17 14:08:00;6,866;2023-02-17 10:15:00;2023-02-17 13:09:00;233;174;2,4
1634;2023;2023-02-17 12:50:00;2023-02-17 13:54:00;7,416;2023-02-17 12:50:00;2023-02-17 13:54:00;64;64;7,1
1635;2023;2023-02-17 09:12:00;2023-02-17 12:24:00;20,809;2023-02-17 09:12:00;2023-02-17 12:24:00;192;192;6,5
1636;2023;2023-02-16 09:35:00;2023-02-16 16:57:00;21,877;2023-02-16 09:35:00;2023-02-16 13:48:00;443;254;6,6
1637;2023;2023-02-16 09:16:00;2023-02-16 16:49:00;41,505;2023-02-16 09:16:00;2023-02-16 15:19:00;454;364;7,4
1638;2023;2023-02-16 12:12:00;2023-02-16 13:08:00;6,429;2023-02-16 12:12:00;2023-02-16 13:08:00;56;56;7
1639;2023;2023-02-16 08:36:00;2023-02-16 11:47:00;20,85;2023-02-16 08:36:00;2023-02-16 11:47:00;192;192;6,6
1640;2023;2023-02-15 18:20:00;2023-02-16 06:30:00;35,722;2023-02-15 18:20:00;2023-02-16 04:31:00;731;612;7,9
1641;2023;2023-02-15 08:04:00;2023-02-15 19:24:00;34,247;2023-02-15 08:04:00;2023-02-15 13:07:00;681;304;7,2
1642;2023;2023-02-15 15:33:00;2023-02-15 17:09:00;3,272;2023-02-15 15:33:00;2023-02-15 16:56:00;97;84;2,5
1643;2023;2023-02-15 13:44:00;2023-02-15 16:55:00;10,853;2023-02-15 13:44:00;2023-02-15 16:55:00;191;191;3,5
1644;2023;2023-02-15 08:23:00;2023-02-15 16:04:00;34,366;2023-02-15 08:23:00;2023-02-15 14:13:00;462;351;6,6
1645;2023;2023-02-15 11:17:00;2023-02-15 13:38:00;17,911;2023-02-15 11:17:00;2023-02-15 13:38:00;142;142;7,6
1646;2023;2023-02-14 09:26:00;2023-02-14 21:55:00;9,101;2023-02-14 09:26:00;2023-02-14 15:28:00;750;362;3,5
1647;2023;2023-02-14 08:52:00;2023-02-14 21:22:00;19,795;2023-02-14 08:52:00;2023-02-14 12:04:00;750;192;7,5
1648;2023;2023-02-14 06:44:00;2023-02-14 18:06:00;57,802;2023-02-14 06:44:00;2023-02-14 15:13:00;682;509;6,9
1649;2023;2023-02-14 09:16:00;2023-02-14 17:40:00;24,509;2023-02-14 09:16:00;2023-02-14 13:44:00;504;269;6,6
1650;2023;2023-02-14 09:08:00;2023-02-14 15:50:00;38,578;2023-02-14 09:08:00;2023-02-14 14:41:00;403;334;7,7
1651;2023;2023-02-14 11:00:00;2023-02-14 14:26:00;7,557;2023-02-14 11:00:00;2023-02-14 14:13:00;206;193;2,4
1652;2023;2023-02-14 09:06:00;2023-02-14 10:18:00;8,442;2023-02-14 09:06:00;2023-02-14 10:18:00;72;72;7,1
1653;2023;2023-02-13 17:54:00;2023-02-14 08:18:00;22,267;2023-02-13 17:55:00;2023-02-14 01:17:00;864;443;3,5
1654;2023;2023-02-13 10:02:00;2023-02-13 18:58:00;34,665;2023-02-13 10:02:00;2023-02-13 15:18:00;537;317;7,4
1655;2023;2023-02-13 12:09:00;2023-02-13 18:06:00;39,706;2023-02-13 12:09:00;2023-02-13 18:03:00;358;355;7,2
1656;2023;2023-02-13 09:39:00;2023-02-13 17:15:00;13,068;2023-02-13 09:39:00;2023-02-13 16:52:00;456;433;3,5
1657;2023;2023-02-13 08:13:00;2023-02-13 17:05:00;31,406;2023-02-13 08:13:00;2023-02-13 13:46:00;533;334;6,6
1658;2023;2023-02-13 09:08:00;2023-02-13 13:14:00;17,054;2023-02-13 09:08:00;2023-02-13 11:47:00;247;160;7
1659;2023;2023-02-13 09:17:00;2023-02-13 11:38:00;8,054;2023-02-13 09:17:00;2023-02-13 11:38:00;142;142;3,5
1660;2023;2023-02-12 19:55:00;2023-02-13 06:59:00;46,506;2023-02-12 19:56:00;2023-02-13 02:02:00;664;367;7,8
1661;2023;2023-02-11 11:22:00;2023-02-11 19:08:00;22,41;2023-02-11 11:22:00;2023-02-11 18:44:00;466;442;3,5
1662;2023;2023-02-10 07:53:00;2023-02-10 18:58:00;39,552;2023-02-10 07:53:00;2023-02-10 18:58:00;665;665;7,4
1663;2023;2023-02-10 12:25:00;2023-02-10 18:43:00;27,578;2023-02-10 12:25:00;2023-02-10 18:43:00;379;379;7,4
1664;2023;2023-02-10 08:14:00;2023-02-10 17:37:00;28,695;2023-02-10 08:14:00;2023-02-10 12:41:00;563;268;7,5
1665;2023;2023-02-10 08:13:00;2023-02-10 16:11:00;26,948;2023-02-10 08:13:00;2023-02-10 12:53:00;478;280;6,6
1666;2023;2023-02-10 14:21:00;2023-02-10 15:31:00;2,096;2023-02-10 14:21:00;2023-02-10 15:16:00;71;56;2,3
1667;2023;2023-02-10 10:35:00;2023-02-10 15:00:00;28,128;2023-02-10 10:35:00;2023-02-10 15:00:00;265;265;6,6
1668;2023;2023-02-10 06:15:00;2023-02-10 14:57:00;34,082;2023-02-10 06:15:00;2023-02-10 11:51:00;523;337;7,2
1669;2023;2023-02-10 09:08:00;2023-02-10 12:59:00;8,317;2023-02-10 09:08:00;2023-02-10 11:50:00;232;162;3,5
1670;2023;2023-02-10 09:02:00;2023-02-10 11:31:00;8,568;2023-02-10 09:02:00;2023-02-10 11:31:00;150;150;3,6
1671;2023;2023-02-10 10:25:00;2023-02-10 11:28:00;3,083;2023-02-10 10:25:00;2023-02-10 10:51:00;63;26;7,5
1672;2023;2023-02-09 22:03:00;2023-02-10 09:46:00;15,387;2023-02-09 22:03:00;2023-02-10 00:09:00;703;126;7,8
1673;2023;2023-02-09 09:23:00;2023-02-09 17:30:00;6,176;2023-02-09 09:23:00;2023-02-09 14:34:00;488;312;3,5
1674;2023;2023-02-09 09:25:00;2023-02-09 16:52:00;27,048;2023-02-09 09:25:00;2023-02-09 14:15:00;448;291;6,8
1675;2023;2023-02-09 08:46:00;2023-02-09 13:11:00;19,991;2023-02-09 08:46:00;2023-02-09 11:50:00;265;185;7
1676;2023;2023-02-08 18:18:00;2023-02-09 06:58:00;43,643;2023-02-08 18:18:00;2023-02-09 06:58:00;760;760;7,9
1677;2023;2023-02-08 09:27:00;2023-02-08 17:24:00;13,699;2023-02-08 09:27:00;2023-02-08 11:39:00;478;132;7,4
1678;2023;2023-02-08 12:25:00;2023-02-08 17:15:00;10,787;2023-02-08 12:25:00;2023-02-08 15:51:00;290;206;3,5
1679;2023;2023-02-08 08:56:00;2023-02-08 17:06:00;38,708;2023-02-08 08:56:00;2023-02-08 14:19:00;490;323;7,5
1680;2023;2023-02-08 10:24:00;2023-02-08 16:42:00;37,408;2023-02-08 10:24:00;2023-02-08 16:42:00;379;379;7,4
1681;2023;2023-02-08 09:35:00;2023-02-08 16:03:00;16,507;2023-02-08 09:35:00;2023-02-08 13:06:00;389;212;6,5
1682;2023;2023-02-07 21:53:00;2023-02-08 08:54:00;21,116;2023-02-07 21:53:00;2023-02-08 05:01:00;661;429;3,5
1683;2023;2023-02-07 10:02:00;2023-02-07 18:24:00;9,074;2023-02-07 10:02:00;2023-02-07 16:07:00;503;365;3,6
1684;2023;2023-02-07 08:52:00;2023-02-07 18:09:00;24,123;2023-02-07 08:52:00;2023-02-07 12:36:00;557;224;7,4
1685;2023;2023-02-07 13:45:00;2023-02-07 17:42:00;29,756;2023-02-07 13:45:00;2023-02-07 17:42:00;238;238;7,6
1686;2023;2023-02-07 09:36:00;2023-02-07 17:32:00;29,289;2023-02-07 09:36:00;2023-02-07 14:47:00;476;312;6,8
1687;2023;2023-02-07 09:35:00;2023-02-07 16:50:00;34,977;2023-02-07 09:35:00;2023-02-07 14:42:00;436;307;7,6
1688;2023;2023-02-07 06:17:00;2023-02-07 16:01:00;33,484;2023-02-07 06:17:00;2023-02-07 11:45:00;585;329;7,3
1689;2023;2023-02-07 09:16:00;2023-02-07 15:13:00;31,204;2023-02-07 09:16:00;2023-02-07 14:39:00;358;324;6,6
1690;2023;2023-02-07 10:43:00;2023-02-07 11:15:00;3,903;2023-02-07 10:43:00;2023-02-07 11:15:00;32;32;7,4
1691;2023;2023-02-06 09:34:00;2023-02-06 17:32:00;13,395;2023-02-06 09:34:00;2023-02-06 16:52:00;478;438;3,5
1692;2023;2023-02-06 06:59:00;2023-02-06 17:05:00;56,167;2023-02-06 06:59:00;2023-02-06 15:11:00;606;492;6,9
1693;2023;2023-02-06 08:52:00;2023-02-06 13:13:00;21,047;2023-02-06 08:52:00;2023-02-06 12:08:00;261;196;7
1694;2023;2023-02-05 08:53:00;2023-02-05 18:27:00;19,384;2023-02-05 08:53:00;2023-02-05 15:30:00;574;398;3,5
1695;2023;2023-02-03 09:30:00;2023-02-03 18:56:00;29,207;2023-02-03 09:30:00;2023-02-03 13:59:00;566;269;9
1696;2023;2023-02-03 07:33:00;2023-02-03 18:50:00;9,243;2023-02-03 07:33:00;2023-02-03 18:50:00;678;677;7,2
1697;2023;2023-02-03 09:11:00;2023-02-03 17:57:00;15,527;2023-02-03 09:11:00;2023-02-03 14:35:00;526;325;7,2
1698;2023;2023-02-03 08:54:00;2023-02-03 17:28:00;29,355;2023-02-03 08:54:00;2023-02-03 14:15:00;515;322;6,6
1699;2023;2023-02-03 09:01:00;2023-02-03 16:25:00;9,969;2023-02-03 09:01:00;2023-02-03 15:17:00;445;377;3,5
1700;2023;2023-02-03 09:06:00;2023-02-03 16:25:00;34,328;2023-02-03 09:06:00;2023-02-03 14:14:00;439;308;7,3
1701;2023;2023-02-03 13:47:00;2023-02-03 16:17:00;4,79;2023-02-03 13:47:00;2023-02-03 14:31:00;151;45;6,5
1702;2023;2023-02-03 08:37:00;2023-02-03 12:09:00;0,353;2023-02-03 08:37:00;2023-02-03 08:41:00;213;5;6,4
1703;2023;2023-02-03 09:54:00;2023-02-03 12:06:00;14,435;2023-02-03 09:54:00;2023-02-03 12:06:00;133;132;7,5
1704;2023;2023-02-02 11:26:00;2023-02-02 19:50:00;8,548;2023-02-02 11:26:00;2023-02-02 14:15:00;505;170;3,4
1705;2023;2023-02-02 08:01:00;2023-02-02 19:29:00;37,293;2023-02-02 08:01:00;2023-02-02 19:29:00;688;688;7,3
1706;2023;2023-02-02 07:10:00;2023-02-02 18:29:00;57,263;2023-02-02 07:10:00;2023-02-02 15:34:00;680;505;7
1707;2023;2023-02-02 09:33:00;2023-02-02 16:49:00;9,937;2023-02-02 09:33:00;2023-02-02 15:49:00;436;376;3,5
1708;2023;2023-02-02 06:14:00;2023-02-02 15:48:00;32,648;2023-02-02 06:14:00;2023-02-02 11:35:00;575;322;7,3
1709;2023;2023-02-01 21:21:00;2023-02-02 07:02:00;14,998;2023-02-01 21:21:00;2023-02-02 02:00:00;581;279;3,5
1710;2023;2023-02-01 09:03:00;2023-02-01 20:20:00;26,269;2023-02-01 09:03:00;2023-02-01 13:08:00;677;245;7,2
1711;2023;2023-02-01 08:52:00;2023-02-01 17:42:00;19,458;2023-02-01 08:52:00;2023-02-01 11:52:00;530;180;7
1712;2023;2023-02-01 13:34:00;2023-02-01 17:02:00;11,728;2023-02-01 13:34:00;2023-02-01 17:02:00;209;209;3,5
1713;2023;2023-01-31 18:23:00;2023-02-01 11:54:00;32,014;2023-01-31 18:23:00;2023-01-31 22:39:00;1052;257;7,8
1714;2023;2023-01-31 08:52:00;2023-01-31 19:16:00;10,957;2023-01-31 08:52:00;2023-01-31 18:28:00;625;577;3,6
1715;2023;2023-01-31 10:49:00;2023-01-31 18:39:00;51,232;2023-01-31 10:49:00;2023-01-31 18:39:00;471;471;7,5
1716;2023;2023-01-31 09:09:00;2023-01-31 17:52:00;34,258;2023-01-31 09:09:00;2023-01-31 15:01:00;524;353;6,8
1717;2023;2023-01-31 07:53:00;2023-01-31 17:38:00;37,476;2023-01-31 07:57:00;2023-01-31 13:29:00;586;333;7,5
1718;2023;2023-01-31 13:48:00;2023-01-31 16:29:00;8,779;2023-01-31 13:48:00;2023-01-31 16:29:00;162;162;3,4
1719;2023;2023-01-31 06:13:00;2023-01-31 14:40:00;17,467;2023-01-31 06:13:00;2023-01-31 09:21:00;508;189;7,3
1720;2023;2023-01-30 17:58:00;2023-01-31 07:45:00;13,32;2023-01-30 17:58:00;2023-01-30 19:45:00;827;107;7,7
1721;2023;2023-01-30 11:37:00;2023-01-30 19:24:00;8,307;2023-01-30 11:37:00;2023-01-30 14:25:00;468;168;3,3
1722;2023;2023-01-30 06:57:00;2023-01-30 18:48:00;57,187;2023-01-30 06:57:00;2023-01-30 15:20:00;712;503;7,2
1723;2023;2023-01-30 09:23:00;2023-01-30 17:27:00;13,405;2023-01-30 09:23:00;2023-01-30 16:40:00;485;438;3,5
1724;2023;2023-01-30 06:26:00;2023-01-30 15:13:00;36,932;2023-01-30 06:26:00;2023-01-30 12:21:00;528;355;7,3
1725;2023;2023-01-30 12:08:00;2023-01-30 13:10:00;6,976;2023-01-30 12:08:00;2023-01-30 13:09:00;62;62;6,9
1726;2023;2023-01-30 09:03:00;2023-01-30 13:07:00;25,824;2023-01-30 09:03:00;2023-01-30 13:06:00;244;244;7,9
1727;2023;2023-01-29 10:13:00;2023-01-30 06:58:00;39,227;2023-01-29 10:13:00;2023-01-29 15:24:00;1246;311;7,9
1728;2023;2023-01-28 18:29:00;2023-01-29 19:03:00;33,127;2023-01-28 18:29:00;2023-01-29 00:06:00;1475;338;6,6
1729;2023;2023-01-27 09:39:00;2023-01-27 20:12:00;22,814;2023-01-27 09:39:00;2023-01-27 13:17:00;634;218;7,3
1730;2023;2023-01-27 11:43:00;2023-01-27 19:45:00;8,423;2023-01-27 11:43:00;2023-01-27 14:35:00;483;173;3,6
1731;2023;2023-01-27 09:07:00;2023-01-27 18:36:00;22,832;2023-01-27 09:07:00;2023-01-27 12:44:00;569;217;7,1
1732;2023;2023-01-27 09:18:00;2023-01-27 17:07:00;32,28;2023-01-27 09:18:00;2023-01-27 14:55:00;470;338;6,6
1733;2023;2023-01-27 13:16:00;2023-01-27 16:25:00;22,457;2023-01-27 13:16:00;2023-01-27 16:25:00;190;190;7,2
1734;2023;2023-01-27 08:32:00;2023-01-27 13:47:00;17,044;2023-01-27 08:32:00;2023-01-27 12:25:00;316;234;6,7
1735;2023;2023-01-27 06:38:00;2023-01-27 13:41:00;27,44;2023-01-27 06:38:00;2023-01-27 11:16:00;424;278;7,2
1736;2023;2023-01-27 12:04:00;2023-01-27 13:11:00;6,432;2023-01-27 12:04:00;2023-01-27 13:11:00;68;67;6,9
1737;2023;2023-01-26 11:10:00;2023-01-26 19:43:00;8,459;2023-01-26 11:10:00;2023-01-26 14:02:00;514;173;3,5
1738;2023;2023-01-26 08:02:00;2023-01-26 19:26:00;11,656;2023-01-26 08:02:00;2023-01-26 19:25:00;684;684;7,2
1739;2023;2023-01-25 16:58:00;2023-01-26 17:02:00;24,842;2023-01-25 16:58:00;2023-01-25 20:45:00;1444;227;7
1740;2023;2023-01-26 09:45:00;2023-01-26 16:07:00;30,128;2023-01-26 09:45:00;2023-01-26 14:36:00;382;291;7,6
1741;2023;2023-01-26 12:06:00;2023-01-26 13:08:00;6,906;2023-01-26 12:06:00;2023-01-26 13:08:00;63;62;7,1
1742;2023;2023-01-25 22:00:00;2023-01-26 06:52:00;19,152;2023-01-25 22:00:00;2023-01-26 04:42:00;533;402;3,5
1743;2023;2023-01-25 07:59:00;2023-01-25 20:10:00;33,862;2023-01-25 07:59:00;2023-01-25 20:10:00;732;731;7,3
1744;2023;2023-01-25 12:24:00;2023-01-25 19:40:00;37,324;2023-01-25 12:24:00;2023-01-25 19:40:00;436;436;7,5
1745;2023;2023-01-25 08:50:00;2023-01-25 16:51:00;33,435;2023-01-25 08:50:00;2023-01-25 13:25:00;481;275;7,7
1746;2023;2023-01-25 09:10:00;2023-01-25 16:43:00;33,257;2023-01-25 09:10:00;2023-01-25 13:51:00;454;282;7,5
1747;2023;2023-01-25 08:36:00;2023-01-25 12:20:00;18,832;2023-01-25 08:36:00;2023-01-25 11:32:00;225;176;7,2
1748;2023;2023-01-25 00:20:00;2023-01-25 07:01:00;15,948;2023-01-25 00:20:00;2023-01-25 06:00:00;402;341;3,6
1749;2023;2023-01-24 14:01:00;2023-01-24 19:19:00;38,172;2023-01-24 14:01:00;2023-01-24 19:19:00;318;318;7,3
1750;2023;2023-01-24 09:17:00;2023-01-24 17:15:00;32,852;2023-01-24 09:17:00;2023-01-24 15:16:00;479;360;6,6
1751;2023;2023-01-24 08:27:00;2023-01-24 17:15:00;25,943;2023-01-24 08:27:00;2023-01-24 12:25:00;529;239;7,4
1752;2023;2023-01-24 08:49:00;2023-01-24 16:24:00;15,134;2023-01-24 08:49:00;2023-01-24 11:20:00;456;151;7,2
1753;2023;2023-01-24 06:16:00;2023-01-24 14:18:00;16,917;2023-01-24 06:16:00;2023-01-24 09:23:00;482;187;7,3
1754;2023;2023-01-23 08:40:00;2023-01-23 19:59:00;33,241;2023-01-23 08:40:00;2023-01-23 13:50:00;679;310;7,2
1755;2023;2023-01-23 12:28:00;2023-01-23 19:36:00;8,246;2023-01-23 12:28:00;2023-01-23 15:16:00;428;168;3,3
1756;2023;2023-01-23 10:39:00;2023-01-23 17:09:00;12,594;2023-01-23 10:39:00;2023-01-23 14:32:00;391;234;3,5
1757;2023;2023-01-23 10:17:00;2023-01-23 16:53:00;36,298;2023-01-23 10:17:00;2023-01-23 15:38:00;397;321;7,6
1758;2023;2023-01-23 10:19:00;2023-01-23 16:27:00;44,678;2023-01-23 10:19:00;2023-01-23 16:27:00;369;369;7,7
1759;2023;2023-01-23 12:39:00;2023-01-23 16:14:00;23,397;2023-01-23 12:39:00;2023-01-23 16:14:00;215;215;6,6
1760;2023;2023-01-23 06:29:00;2023-01-23 14:44:00;32,558;2023-01-23 06:29:00;2023-01-23 11:49:00;496;321;7,3
1761;2023;2023-01-23 12:08:00;2023-01-23 13:07:00;6,707;2023-01-23 12:08:00;2023-01-23 13:07:00;59;59;6,9
1762;2023;2023-01-23 08:34:00;2023-01-23 11:57:00;22,029;2023-01-23 08:34:00;2023-01-23 11:57:00;203;203;6,6
1763;2023;2023-01-22 23:57:00;2023-01-23 07:59:00;16,768;2023-01-22 23:57:00;2023-01-23 05:46:00;483;350;3,5
1764;2023;2023-01-22 11:14:00;2023-01-22 17:32:00;33,809;2023-01-22 11:14:00;2023-01-22 17:12:00;379;358;6,6
1765;2023;2023-01-22 08:49:00;2023-01-22 12:38:00;10,037;2023-01-22 08:49:00;2023-01-22 12:38:00;230;230;3,4
1766;2023;2023-01-21 18:29:00;2023-01-22 08:08:00;43,534;2023-01-21 18:29:00;2023-01-22 00:15:00;820;347;7,8
1767;2023;2023-01-21 15:15:00;2023-01-21 17:36:00;8,077;2023-01-21 15:15:00;2023-01-21 17:36:00;141;141;3,6
1768;2023;2023-01-20 07:54:00;2023-01-20 19:18:00;10,947;2023-01-20 07:54:00;2023-01-20 19:18:00;685;684;7,2
1769;2023;2023-01-20 11:11:00;2023-01-20 19:12:00;7,082;2023-01-20 11:11:00;2023-01-20 13:34:00;481;143;3,3
1770;2023;2023-01-20 09:13:00;2023-01-20 17:13:00;33,58;2023-01-20 09:13:00;2023-01-20 14:22:00;481;310;7,1
1771;2023;2023-01-20 07:53:00;2023-01-20 17:07:00;30,011;2023-01-20 07:58:00;2023-01-20 12:31:00;555;273;7,5
1772;2023;2023-01-20 12:07:00;2023-01-20 13:08:00;7,001;2023-01-20 12:07:00;2023-01-20 13:08:00;61;61;7,2
1773;2023;2023-01-20 09:13:00;2023-01-20 12:59:00;9,301;2023-01-20 09:13:00;2023-01-20 12:11:00;226;178;3,5
1774;2023;2023-01-20 08:33:00;2023-01-20 12:04:00;22,895;2023-01-20 08:33:00;2023-01-20 12:04:00;211;211;6,8
1775;2023;2023-01-20 09:07:00;2023-01-20 11:57:00;18,452;2023-01-20 09:07:00;2023-01-20 11:57:00;170;170;6,8
1776;2023;2023-01-19 22:15:00;2023-01-20 06:57:00;10,129;2023-01-19 22:15:00;2023-01-20 02:00:00;522;226;3,5
1777;2023;2023-01-19 16:50:00;2023-01-20 06:48:00;41,895;2023-01-19 16:50:00;2023-01-20 05:54:00;839;785;7,6
1778;2023;2023-01-19 08:31:00;2023-01-19 18:39:00;27,293;2023-01-19 08:31:00;2023-01-19 18:39:00;608;608;7,2
1779;2023;2023-01-19 11:10:00;2023-01-19 17:13:00;5,365;2023-01-19 11:10:00;2023-01-19 13:04:00;363;114;3,3
1780;2023;2023-01-19 09:58:00;2023-01-19 17:06:00;37,936;2023-01-19 09:58:00;2023-01-19 15:38:00;429;340;7,3
1781;2023;2023-01-19 09:26:00;2023-01-19 16:48:00;9,357;2023-01-19 09:26:00;2023-01-19 15:31:00;443;365;3,5
1782;2023;2023-01-19 13:01:00;2023-01-19 13:59:00;4,807;2023-01-19 13:01:00;2023-01-19 13:59:00;59;59;6,5
1783;2023;2023-01-19 12:05:00;2023-01-19 13:07:00;7,084;2023-01-19 12:06:00;2023-01-19 13:07:00;62;62;6,9
1784;2023;2023-01-18 14:10:00;2023-01-19 07:58:00;18,803;2023-01-18 14:10:00;2023-01-18 20:36:00;1068;386;3,4
